Order Date,Region,Category,Channel,Units Sold,Unit Price,Sales,Cost,Profit,Year,Month,Month Name,Quarter,Profit Margin %
2023-01-16,North,Home & Kitchen,Retail Store,11,78.16,859.76,703.23,156.53,2023,1,Jan,1,18.21
2023-01-16,South,Groceries,Online,1,22.89,22.89,16.76,6.13,2023,1,Jan,1,26.78
2023-01-16,West,Sports & Fitness,Retail Store,1,44.09,44.09,32.52,11.57,2023,1,Jan,1,26.24
2023-01-16,West,Apparel,Online,7,43.52,304.64,213.09,91.55,2023,1,Jan,1,30.05
2023-01-16,North,Groceries,Online,1,21.65,21.65,17.42,4.23,2023,1,Jan,1,19.54
2023-01-16,West,Home & Kitchen,Online,1,77.47,77.47,58.3,19.17,2023,1,Jan,1,24.75
2023-01-16,South,Groceries,Distributor,2,19.84,39.68,29.85,9.83,2023,1,Jan,1,24.77
2023-01-16,Central,Home & Kitchen,Retail Store,9,67.0,603.0,529.35,73.65,2023,1,Jan,1,12.21
2023-01-17,West,Groceries,Online,2,27.43,54.86,40.02,14.84,2023,1,Jan,1,27.05
2023-01-17,North,Apparel,Retail Store,2,55.85,111.7,77.65,34.05,2023,1,Jan,1,30.48
2023-01-17,East,Sports & Fitness,Online,1,55.76,55.76,46.99,8.77,2023,1,Jan,1,15.73
2023-01-17,North,Home & Kitchen,Retail Store,4,80.93,323.72,278.96,44.76,2023,1,Jan,1,13.83
2023-01-17,West,Home & Kitchen,Retail Store,2,79.35,158.7,122.45,36.25,2023,1,Jan,1,22.84
2023-01-17,West,Apparel,Online,8,54.64,437.12,350.96,86.16,2023,1,Jan,1,19.71
2023-01-17,North,Groceries,Retail Store,2,21.43,42.86,33.28,9.58,2023,1,Jan,1,22.35
2023-01-17,East,Groceries,Online,1,23.46,23.46,19.79,3.67,2023,1,Jan,1,15.64
2023-01-17,West,Electronics,Distributor,3,172.29,516.87,398.83,118.04,2023,1,Jan,1,22.84
2023-01-17,West,Groceries,Online,3,26.32,78.96,59.0,19.96,2023,1,Jan,1,25.28
2023-01-17,Central,Groceries,Distributor,2,26.09,52.18,45.59,6.59,2023,1,Jan,1,12.63
2023-01-17,South,Electronics,Online,8,190.74,1525.92,1270.9,255.02,2023,1,Jan,1,16.71
2023-01-17,East,Electronics,Retail Store,2,214.77,429.54,358.1,71.44,2023,1,Jan,1,16.63
2023-01-17,Central,Groceries,Retail Store,3,22.13,66.39,48.48,17.91,2023,1,Jan,1,26.98
2023-01-17,West,Electronics,Retail Store,1,187.62,187.62,157.95,29.67,2023,1,Jan,1,15.81
2023-01-17,South,Groceries,Retail Store,7,18.86,132.02,90.06,41.96,2023,1,Jan,1,31.78
2023-01-17,East,Apparel,Distributor,1,39.4,39.4,32.63,6.77,2023,1,Jan,1,17.18
2023-01-17,South,Groceries,Distributor,4,24.8,99.2,82.78,16.42,2023,1,Jan,1,16.55
2023-01-17,South,Apparel,Distributor,3,37.18,111.54,87.41,24.13,2023,1,Jan,1,21.63
2023-01-17,East,Electronics,Online,4,156.53,626.12,474.31,151.81,2023,1,Jan,1,24.25
2023-01-17,North,Apparel,Distributor,1,47.2,47.2,40.39,6.81,2023,1,Jan,1,14.43
2023-01-18,East,Electronics,Online,5,186.19,930.95,754.73,176.22,2023,1,Jan,1,18.93
2023-01-18,West,Groceries,Retail Store,3,22.33,66.99,54.07,12.92,2023,1,Jan,1,19.29
2023-01-18,East,Electronics,Retail Store,1,225.87,225.87,164.0,61.87,2023,1,Jan,1,27.39
2023-01-18,North,Groceries,Online,9,28.55,256.95,175.55,81.4,2023,1,Jan,1,31.68
2023-01-18,East,Apparel,Online,6,40.17,241.02,207.72,33.3,2023,1,Jan,1,13.82
2023-01-18,Central,Groceries,Online,2,18.84,37.68,27.06,10.62,2023,1,Jan,1,28.18
2023-01-18,Central,Home & Kitchen,Retail Store,4,66.53,266.12,206.01,60.11,2023,1,Jan,1,22.59
2023-01-18,Central,Home & Kitchen,Online,2,81.84,163.68,133.5,30.18,2023,1,Jan,1,18.44
2023-01-18,South,Home & Kitchen,Distributor,4,73.61,294.44,241.48,52.96,2023,1,Jan,1,17.99
2023-01-18,West,Groceries,Retail Store,2,19.94,39.88,34.79,5.09,2023,1,Jan,1,12.76
2023-01-18,South,Groceries,Online,4,26.81,107.24,87.48,19.76,2023,1,Jan,1,18.43
2023-01-18,Central,Apparel,Distributor,3,54.11,162.33,142.18,20.15,2023,1,Jan,1,12.41
2023-01-19,South,Home & Kitchen,Online,6,77.95,467.7,323.11,144.59,2023,1,Jan,1,30.92
2023-01-19,East,Apparel,Retail Store,1,55.03,55.03,39.66,15.37,2023,1,Jan,1,27.93
2023-01-19,North,Electronics,Online,3,147.94,443.82,378.01,65.81,2023,1,Jan,1,14.83
2023-01-19,Central,Groceries,Online,3,18.33,54.99,41.64,13.35,2023,1,Jan,1,24.28
2023-01-19,West,Home & Kitchen,Online,3,81.68,245.04,181.11,63.93,2023,1,Jan,1,26.09
2023-01-19,South,Groceries,Online,1,21.5,21.5,14.26,7.24,2023,1,Jan,1,33.67
2023-01-19,North,Home & Kitchen,Retail Store,2,63.99,127.98,109.06,18.92,2023,1,Jan,1,14.78
2023-01-19,South,Apparel,Online,4,42.96,171.84,118.66,53.18,2023,1,Jan,1,30.95
2023-01-19,Central,Groceries,Online,4,18.16,72.64,59.62,13.02,2023,1,Jan,1,17.92
2023-01-19,South,Sports & Fitness,Online,3,53.49,160.47,122.49,37.98,2023,1,Jan,1,23.67
2023-01-19,North,Electronics,Online,1,195.48,195.48,148.97,46.51,2023,1,Jan,1,23.79
2023-01-19,North,Home & Kitchen,Online,3,52.25,156.75,130.04,26.71,2023,1,Jan,1,17.04
2023-01-19,North,Electronics,Online,3,173.82,521.46,401.07,120.39,2023,1,Jan,1,23.09
2023-01-19,East,Groceries,Retail Store,1,21.58,21.58,16.65,4.93,2023,1,Jan,1,22.85
2023-01-19,East,Electronics,Online,8,202.7,1621.6,1072.49,549.11,2023,1,Jan,1,33.86
2023-01-19,East,Sports & Fitness,Online,9,63.32,569.88,470.37,99.51,2023,1,Jan,1,17.46
2023-01-19,Central,Apparel,Retail Store,1,38.96,38.96,31.82,7.14,2023,1,Jan,1,18.33
2023-01-20,East,Apparel,Online,5,55.81,279.05,205.55,73.5,2023,1,Jan,1,26.34
2023-01-20,South,Groceries,Retail Store,19,28.12,534.28,445.53,88.75,2023,1,Jan,1,16.61
2023-01-20,North,Groceries,Online,1,27.12,27.12,17.75,9.37,2023,1,Jan,1,34.55
2023-01-20,Central,Apparel,Distributor,2,44.44,88.88,72.37,16.51,2023,1,Jan,1,18.58
2023-01-20,West,Electronics,Retail Store,5,157.39,786.95,608.77,178.18,2023,1,Jan,1,22.64
2023-01-20,Central,Sports & Fitness,Retail Store,3,67.92,203.76,173.19,30.57,2023,1,Jan,1,15.0
2023-01-20,East,Home & Kitchen,Online,2,69.65,139.3,115.29,24.01,2023,1,Jan,1,17.24
2023-01-20,North,Electronics,Online,1,156.53,156.53,121.76,34.77,2023,1,Jan,1,22.21
2023-01-20,Central,Apparel,Distributor,9,54.6,491.4,321.22,170.18,2023,1,Jan,1,34.63
2023-01-20,South,Sports & Fitness,Online,1,48.24,48.24,36.31,11.93,2023,1,Jan,1,24.73
2023-01-20,East,Groceries,Retail Store,1,20.93,20.93,17.17,3.76,2023,1,Jan,1,17.96
2023-01-20,South,Electronics,Online,2,225.01,450.02,384.0,66.02,2023,1,Jan,1,14.67
2023-01-20,North,Home & Kitchen,Distributor,4,53.27,213.08,185.99,27.09,2023,1,Jan,1,12.71
2023-01-20,East,Apparel,Online,3,39.16,117.48,90.26,27.22,2023,1,Jan,1,23.17
2023-01-20,East,Apparel,Online,5,43.0,215.0,155.72,59.28,2023,1,Jan,1,27.57
2023-01-20,North,Apparel,Online,2,36.57,73.14,53.5,19.64,2023,1,Jan,1,26.85
2023-01-20,East,Apparel,Retail Store,1,51.49,51.49,40.88,10.61,2023,1,Jan,1,20.61
2023-01-21,South,Sports & Fitness,Online,1,57.58,57.58,45.54,12.04,2023,1,Jan,1,20.91
2023-01-21,South,Electronics,Retail Store,6,183.04,1098.24,736.6,361.64,2023,1,Jan,1,32.93
2023-01-21,West,Electronics,Online,3,172.46,517.38,443.17,74.21,2023,1,Jan,1,14.34
2023-01-21,West,Apparel,Online,1,51.91,51.91,44.93,6.98,2023,1,Jan,1,13.45
2023-01-21,South,Apparel,Online,8,50.17,401.36,348.18,53.18,2023,1,Jan,1,13.25
2023-01-21,South,Groceries,Retail Store,3,19.17,57.51,40.35,17.16,2023,1,Jan,1,29.84
2023-01-21,East,Apparel,Retail Store,7,37.61,263.27,190.34,72.93,2023,1,Jan,1,27.7
2023-01-21,North,Home & Kitchen,Distributor,1,55.99,55.99,37.83,18.16,2023,1,Jan,1,32.43
2023-01-21,West,Sports & Fitness,Online,1,52.84,52.84,40.71,12.13,2023,1,Jan,1,22.96
2023-01-21,West,Groceries,Online,2,20.16,40.32,32.88,7.44,2023,1,Jan,1,18.45
2023-01-21,North,Sports & Fitness,Retail Store,2,46.11,92.22,70.54,21.68,2023,1,Jan,1,23.51
2023-01-21,North,Apparel,Online,2,54.19,108.38,71.75,36.63,2023,1,Jan,1,33.8
2023-01-21,West,Groceries,Retail Store,5,18.57,92.85,71.29,21.56,2023,1,Jan,1,23.22
2023-01-21,South,Electronics,Retail Store,4,211.81,847.24,595.73,251.51,2023,1,Jan,1,29.69
2023-01-21,North,Sports & Fitness,Online,1,62.61,62.61,43.17,19.44,2023,1,Jan,1,31.05
2023-01-21,East,Groceries,Retail Store,2,26.45,52.9,43.16,9.74,2023,1,Jan,1,18.41
2023-01-21,Central,Electronics,Distributor,5,227.37,1136.85,995.43,141.42,2023,1,Jan,1,12.44
2023-01-22,East,Apparel,Online,3,47.26,141.78,102.6,39.18,2023,1,Jan,1,27.63
2023-01-22,Central,Groceries,Retail Store,1,18.32,18.32,15.16,3.16,2023,1,Jan,1,17.25
2023-01-22,South,Apparel,Retail Store,1,37.3,37.3,24.61,12.69,2023,1,Jan,1,34.02
2023-01-22,East,Sports & Fitness,Retail Store,6,48.05,288.3,253.18,35.12,2023,1,Jan,1,12.18
2023-01-22,North,Electronics,Retail Store,3,196.05,588.15,497.69,90.46,2023,1,Jan,1,15.38
2023-01-22,West,Home & Kitchen,Online,1,81.82,81.82,66.53,15.29,2023,1,Jan,1,18.69
2023-01-22,North,Apparel,Retail Store,1,55.06,55.06,48.15,6.91,2023,1,Jan,1,12.55
2023-01-22,Central,Groceries,Distributor,4,21.62,86.48,71.62,14.86,2023,1,Jan,1,17.18
2023-01-22,West,Groceries,Online,6,21.43,128.58,102.16,26.42,2023,1,Jan,1,20.55
2023-01-22,Central,Apparel,Online,1,36.33,36.33,28.8,7.53,2023,1,Jan,1,20.73
2023-01-22,East,Home & Kitchen,Online,4,74.02,296.08,239.31,56.77,2023,1,Jan,1,19.17
2023-01-22,South,Electronics,Online,3,188.36,565.08,444.73,120.35,2023,1,Jan,1,21.3
2023-01-22,West,Apparel,Retail Store,9,52.05,468.45,390.77,77.68,2023,1,Jan,1,16.58
2023-01-22,East,Sports & Fitness,Online,6,47.76,286.56,209.22,77.34,2023,1,Jan,1,26.99
2023-01-22,West,Apparel,Retail Store,2,40.77,81.54,59.43,22.11,2023,1,Jan,1,27.12
2023-01-22,Central,Home & Kitchen,Online,1,64.02,64.02,55.57,8.45,2023,1,Jan,1,13.2
2023-01-22,South,Electronics,Retail Store,3,148.34,445.02,354.76,90.26,2023,1,Jan,1,20.28
2023-01-22,North,Electronics,Retail Store,3,229.57,688.71,494.78,193.93,2023,1,Jan,1,28.16
2023-01-22,West,Groceries,Retail Store,3,18.98,56.94,49.89,7.05,2023,1,Jan,1,12.38
2023-01-23,Central,Electronics,Retail Store,1,226.66,226.66,149.89,76.77,2023,1,Jan,1,33.87
2023-01-23,East,Home & Kitchen,Online,5,64.93,324.65,217.03,107.62,2023,1,Jan,1,33.15
2023-01-23,East,Electronics,Online,4,182.58,730.32,637.78,92.54,2023,1,Jan,1,12.67
2023-01-23,East,Electronics,Online,7,227.36,1591.52,1316.83,274.69,2023,1,Jan,1,17.26
2023-01-23,East,Groceries,Online,8,23.82,190.56,133.87,56.69,2023,1,Jan,1,29.75
2023-01-23,Central,Sports & Fitness,Retail Store,3,64.83,194.49,163.92,30.57,2023,1,Jan,1,15.72
2023-01-23,Central,Sports & Fitness,Retail Store,4,59.66,238.64,195.76,42.88,2023,1,Jan,1,17.97
2023-01-23,South,Electronics,Online,4,230.46,921.84,769.47,152.37,2023,1,Jan,1,16.53
2023-01-23,West,Apparel,Retail Store,5,36.99,184.95,155.71,29.24,2023,1,Jan,1,15.81
2023-01-23,South,Home & Kitchen,Online,3,77.76,233.28,156.57,76.71,2023,1,Jan,1,32.88
2023-01-24,West,Electronics,Online,7,216.6,1516.2,990.81,525.39,2023,1,Jan,1,34.65
2023-01-24,Central,Groceries,Retail Store,4,28.02,112.08,85.84,26.24,2023,1,Jan,1,23.41
2023-01-24,West,Groceries,Online,2,21.29,42.58,27.89,14.69,2023,1,Jan,1,34.5
2023-01-24,West,Groceries,Retail Store,1,27.73,27.73,19.97,7.76,2023,1,Jan,1,27.98
2023-01-24,South,Groceries,Retail Store,3,21.66,64.98,43.24,21.74,2023,1,Jan,1,33.46
2023-01-24,South,Electronics,Retail Store,1,219.51,219.51,192.59,26.92,2023,1,Jan,1,12.26
2023-01-24,West,Home & Kitchen,Distributor,3,60.62,181.86,134.88,46.98,2023,1,Jan,1,25.83
2023-01-24,West,Apparel,Retail Store,2,51.96,103.92,87.45,16.47,2023,1,Jan,1,15.85
2023-01-24,North,Home & Kitchen,Retail Store,2,62.57,125.14,89.61,35.53,2023,1,Jan,1,28.39
2023-01-24,West,Apparel,Online,2,49.3,98.6,82.55,16.05,2023,1,Jan,1,16.28
2023-01-24,East,Apparel,Online,5,57.89,289.45,239.66,49.79,2023,1,Jan,1,17.2
2023-01-24,South,Groceries,Retail Store,5,19.27,96.35,65.38,30.97,2023,1,Jan,1,32.14
2023-01-24,South,Groceries,Online,3,26.52,79.56,54.72,24.84,2023,1,Jan,1,31.22
2023-01-24,East,Groceries,Online,5,27.42,137.1,107.42,29.68,2023,1,Jan,1,21.65
2023-01-24,Central,Apparel,Distributor,3,45.82,137.46,102.62,34.84,2023,1,Jan,1,25.35
2023-01-24,North,Sports & Fitness,Online,1,44.99,44.99,37.78,7.21,2023,1,Jan,1,16.03
2023-01-24,West,Electronics,Retail Store,1,203.1,203.1,167.5,35.6,2023,1,Jan,1,17.53
2023-01-24,South,Apparel,Online,1,52.41,52.41,34.47,17.94,2023,1,Jan,1,34.23
2023-01-25,South,Apparel,Retail Store,2,49.26,98.52,72.8,25.72,2023,1,Jan,1,26.11
2023-01-25,North,Home & Kitchen,Distributor,1,81.72,81.72,63.76,17.96,2023,1,Jan,1,21.98
2023-01-25,East,Electronics,Online,5,179.91,899.55,617.85,281.7,2023,1,Jan,1,31.32
2023-01-25,West,Sports & Fitness,Online,9,55.22,496.98,435.58,61.4,2023,1,Jan,1,12.35
2023-01-25,East,Groceries,Distributor,6,19.3,115.8,76.74,39.06,2023,1,Jan,1,33.73
2023-01-25,West,Electronics,Online,7,172.16,1205.12,985.36,219.76,2023,1,Jan,1,18.24
2023-01-25,North,Sports & Fitness,Online,1,60.47,60.47,44.54,15.93,2023,1,Jan,1,26.34
2023-01-25,North,Apparel,Online,6,49.58,297.48,256.52,40.96,2023,1,Jan,1,13.77
2023-01-25,West,Groceries,Online,3,21.97,65.91,53.99,11.92,2023,1,Jan,1,18.09
2023-01-25,South,Electronics,Online,1,154.2,154.2,121.38,32.82,2023,1,Jan,1,21.28
2023-01-25,West,Home & Kitchen,Online,2,76.41,152.82,130.92,21.9,2023,1,Jan,1,14.33
2023-01-25,South,Apparel,Retail Store,2,57.25,114.5,83.86,30.64,2023,1,Jan,1,26.76
2023-01-25,East,Apparel,Retail Store,1,37.54,37.54,26.27,11.27,2023,1,Jan,1,30.02
2023-01-25,South,Home & Kitchen,Retail Store,3,61.97,185.91,148.51,37.4,2023,1,Jan,1,20.12
2023-01-25,North,Apparel,Online,8,51.14,409.12,285.06,124.06,2023,1,Jan,1,30.32
2023-01-25,West,Groceries,Online,4,19.05,76.2,51.89,24.31,2023,1,Jan,1,31.9
2023-01-25,West,Groceries,Retail Store,8,18.17,145.36,111.04,34.32,2023,1,Jan,1,23.61
2023-01-26,East,Home & Kitchen,Online,4,79.91,319.64,226.27,93.37,2023,1,Jan,1,29.21
2023-01-26,South,Home & Kitchen,Online,6,57.83,346.98,249.96,97.02,2023,1,Jan,1,27.96
2023-01-26,North,Electronics,Online,3,151.52,454.56,398.01,56.55,2023,1,Jan,1,12.44
2023-01-26,West,Electronics,Retail Store,6,191.93,1151.58,982.83,168.75,2023,1,Jan,1,14.65
2023-01-26,East,Home & Kitchen,Online,2,59.14,118.28,77.97,40.31,2023,1,Jan,1,34.08
2023-01-26,East,Home & Kitchen,Online,2,69.58,139.16,100.17,38.99,2023,1,Jan,1,28.02
2023-01-26,South,Home & Kitchen,Distributor,6,55.33,331.98,262.16,69.82,2023,1,Jan,1,21.03
2023-01-26,North,Sports & Fitness,Online,10,46.9,469.0,388.73,80.27,2023,1,Jan,1,17.12
2023-01-26,South,Apparel,Retail Store,1,57.44,57.44,46.23,11.21,2023,1,Jan,1,19.52
2023-01-26,South,Electronics,Online,5,209.95,1049.75,777.29,272.46,2023,1,Jan,1,25.95
2023-01-26,West,Electronics,Online,4,217.27,869.08,627.84,241.24,2023,1,Jan,1,27.76
2023-01-26,North,Apparel,Online,1,47.59,47.59,36.02,11.57,2023,1,Jan,1,24.31
2023-01-26,West,Electronics,Distributor,4,227.94,911.76,688.22,223.54,2023,1,Jan,1,24.52
2023-01-26,North,Home & Kitchen,Retail Store,4,68.95,275.8,238.36,37.44,2023,1,Jan,1,13.58
2023-01-26,West,Electronics,Online,4,166.35,665.4,552.74,112.66,2023,1,Jan,1,16.93
2023-01-26,West,Apparel,Retail Store,4,51.87,207.48,162.18,45.3,2023,1,Jan,1,21.83
2023-01-26,South,Home & Kitchen,Distributor,2,61.78,123.56,94.45,29.11,2023,1,Jan,1,23.56
2023-01-26,North,Apparel,Distributor,1,53.2,53.2,41.8,11.4,2023,1,Jan,1,21.43
2023-01-26,South,Sports & Fitness,Retail Store,1,68.62,68.62,49.87,18.75,2023,1,Jan,1,27.32
2023-01-27,North,Home & Kitchen,Retail Store,4,57.52,230.08,192.15,37.93,2023,1,Jan,1,16.49
2023-01-27,West,Electronics,Online,1,146.8,146.8,120.42,26.38,2023,1,Jan,1,17.97
2023-01-27,North,Groceries,Online,8,18.03,144.24,104.81,39.43,2023,1,Jan,1,27.34
2023-01-27,West,Electronics,Distributor,1,161.18,161.18,116.09,45.09,2023,1,Jan,1,27.97
2023-01-27,West,Apparel,Retail Store,2,53.92,107.84,88.15,19.69,2023,1,Jan,1,18.26
2023-01-27,South,Electronics,Online,6,160.91,965.46,832.51,132.95,2023,1,Jan,1,13.77
2023-01-27,East,Electronics,Online,8,168.38,1347.04,1122.73,224.31,2023,1,Jan,1,16.65
2023-01-27,Central,Groceries,Distributor,4,27.38,109.52,81.8,27.72,2023,1,Jan,1,25.31
2023-01-27,West,Groceries,Retail Store,8,26.43,211.44,160.88,50.56,2023,1,Jan,1,23.91
2023-01-27,North,Home & Kitchen,Online,7,78.49,549.43,385.18,164.25,2023,1,Jan,1,29.89
2023-01-27,North,Apparel,Online,2,52.26,104.52,76.19,28.33,2023,1,Jan,1,27.1
2023-01-27,South,Groceries,Online,3,23.75,71.25,57.44,13.81,2023,1,Jan,1,19.38
2023-01-27,North,Groceries,Online,4,24.73,98.92,85.36,13.56,2023,1,Jan,1,13.71
2023-01-27,East,Electronics,Online,8,225.16,1801.28,1500.83,300.45,2023,1,Jan,1,16.68
2023-01-27,Central,Apparel,Online,2,55.24,110.48,74.8,35.68,2023,1,Jan,1,32.3
2023-01-27,South,Electronics,Retail Store,1,219.25,219.25,151.52,67.73,2023,1,Jan,1,30.89
2023-01-27,North,Home & Kitchen,Online,3,72.42,217.26,156.78,60.48,2023,1,Jan,1,27.84
2023-01-27,South,Electronics,Retail Store,2,179.27,358.54,241.65,116.89,2023,1,Jan,1,32.6
2023-01-27,West,Electronics,Online,1,187.56,187.56,164.82,22.74,2023,1,Jan,1,12.12
2023-01-28,West,Apparel,Retail Store,5,36.68,183.4,123.54,59.86,2023,1,Jan,1,32.64
2023-01-28,South,Electronics,Retail Store,1,223.75,223.75,186.78,36.97,2023,1,Jan,1,16.52
2023-01-28,Central,Home & Kitchen,Retail Store,2,53.69,107.38,93.71,13.67,2023,1,Jan,1,12.73
2023-01-28,West,Sports & Fitness,Retail Store,1,59.75,59.75,48.77,10.98,2023,1,Jan,1,18.38
2023-01-28,North,Electronics,Retail Store,1,206.97,206.97,142.23,64.74,2023,1,Jan,1,31.28
2023-01-28,North,Home & Kitchen,Retail Store,5,73.7,368.5,253.31,115.19,2023,1,Jan,1,31.26
2023-01-28,North,Home & Kitchen,Retail Store,2,73.08,146.16,119.37,26.79,2023,1,Jan,1,18.33
2023-01-28,Central,Sports & Fitness,Online,3,61.86,185.58,128.98,56.6,2023,1,Jan,1,30.5
2023-01-28,West,Apparel,Retail Store,4,41.15,164.6,122.25,42.35,2023,1,Jan,1,25.73
2023-01-28,West,Home & Kitchen,Retail Store,6,70.88,425.28,277.34,147.94,2023,1,Jan,1,34.79
2023-01-28,North,Electronics,Retail Store,2,212.61,425.22,370.39,54.83,2023,1,Jan,1,12.89
2023-01-28,South,Electronics,Online,7,172.15,1205.05,879.09,325.96,2023,1,Jan,1,27.05
2023-01-28,Central,Apparel,Retail Store,5,55.31,276.55,179.91,96.64,2023,1,Jan,1,34.94
2023-01-28,Central,Apparel,Distributor,2,37.51,75.02,64.38,10.64,2023,1,Jan,1,14.18
2023-01-28,West,Home & Kitchen,Online,11,64.13,705.43,467.99,237.44,2023,1,Jan,1,33.66
2023-01-29,Central,Groceries,Retail Store,1,21.46,21.46,18.42,3.04,2023,1,Jan,1,14.17
2023-01-29,North,Electronics,Distributor,3,167.69,503.07,442.63,60.44,2023,1,Jan,1,12.01
2023-01-29,West,Apparel,Online,7,39.94,279.58,202.77,76.81,2023,1,Jan,1,27.47
2023-01-29,South,Sports & Fitness,Distributor,1,47.93,47.93,38.05,9.88,2023,1,Jan,1,20.61
2023-01-29,West,Electronics,Retail Store,2,160.46,320.92,221.46,99.46,2023,1,Jan,1,30.99
2023-01-29,East,Apparel,Retail Store,2,48.43,96.86,76.95,19.91,2023,1,Jan,1,20.56
2023-01-29,South,Apparel,Retail Store,2,39.95,79.9,59.88,20.02,2023,1,Jan,1,25.06
2023-01-29,East,Groceries,Distributor,2,22.98,45.96,32.61,13.35,2023,1,Jan,1,29.05
2023-01-29,East,Apparel,Retail Store,6,55.35,332.1,261.18,70.92,2023,1,Jan,1,21.36
2023-01-29,East,Electronics,Online,6,181.67,1090.02,844.29,245.73,2023,1,Jan,1,22.54
2023-01-29,North,Home & Kitchen,Retail Store,1,72.28,72.28,59.06,13.22,2023,1,Jan,1,18.29
2023-01-29,West,Electronics,Online,3,194.71,584.13,406.04,178.09,2023,1,Jan,1,30.49
2023-01-29,North,Electronics,Online,1,149.63,149.63,124.43,25.2,2023,1,Jan,1,16.84
2023-01-29,West,Sports & Fitness,Online,6,52.23,313.38,259.02,54.36,2023,1,Jan,1,17.35
2023-01-29,East,Electronics,Online,1,157.25,157.25,103.19,54.06,2023,1,Jan,1,34.38
2023-01-29,North,Apparel,Online,2,40.74,81.48,67.4,14.08,2023,1,Jan,1,17.28
2023-01-29,West,Home & Kitchen,Retail Store,2,80.02,160.04,129.28,30.76,2023,1,Jan,1,19.22
2023-01-30,North,Apparel,Online,3,47.09,141.27,114.57,26.7,2023,1,Jan,1,18.9
2023-01-30,Central,Sports & Fitness,Online,1,51.47,51.47,43.04,8.43,2023,1,Jan,1,16.38
2023-01-30,Central,Groceries,Retail Store,5,22.03,110.15,74.52,35.63,2023,1,Jan,1,32.35
2023-01-30,South,Apparel,Retail Store,4,52.96,211.84,158.26,53.58,2023,1,Jan,1,25.29
2023-01-30,Central,Electronics,Online,1,184.2,184.2,140.85,43.35,2023,1,Jan,1,23.53
2023-01-30,South,Electronics,Online,6,174.9,1049.4,722.04,327.36,2023,1,Jan,1,31.19
2023-01-30,South,Sports & Fitness,Online,6,71.23,427.38,345.44,81.94,2023,1,Jan,1,19.17
2023-01-30,South,Groceries,Distributor,3,25.73,77.19,63.0,14.19,2023,1,Jan,1,18.38
2023-01-30,South,Electronics,Distributor,4,199.03,796.12,576.35,219.77,2023,1,Jan,1,27.61
2023-01-30,West,Electronics,Retail Store,5,227.62,1138.1,900.14,237.96,2023,1,Jan,1,20.91
2023-01-30,East,Apparel,Online,2,54.03,108.06,85.35,22.71,2023,1,Jan,1,21.02
2023-01-30,West,Electronics,Online,1,209.21,209.21,178.74,30.47,2023,1,Jan,1,14.56
2023-01-30,East,Home & Kitchen,Online,1,69.91,69.91,54.48,15.43,2023,1,Jan,1,22.07
2023-01-30,West,Electronics,Online,2,199.36,398.72,267.37,131.35,2023,1,Jan,1,32.94
2023-01-30,East,Groceries,Online,2,26.06,52.12,41.1,11.02,2023,1,Jan,1,21.14
2023-01-30,North,Apparel,Online,4,56.44,225.76,174.36,51.4,2023,1,Jan,1,22.77
2023-01-30,North,Electronics,Retail Store,1,213.77,213.77,176.59,37.18,2023,1,Jan,1,17.39
2023-01-31,North,Home & Kitchen,Distributor,10,65.57,655.7,559.47,96.23,2023,1,Jan,1,14.68
2023-01-31,East,Sports & Fitness,Retail Store,4,53.75,215.0,161.97,53.03,2023,1,Jan,1,24.67
2023-01-31,South,Groceries,Retail Store,1,18.76,18.76,14.98,3.78,2023,1,Jan,1,20.15
2023-01-31,West,Groceries,Online,2,23.54,47.08,32.28,14.8,2023,1,Jan,1,31.44
2023-01-31,East,Groceries,Distributor,2,27.35,54.7,36.38,18.32,2023,1,Jan,1,33.49
2023-01-31,Central,Home & Kitchen,Retail Store,8,74.02,592.16,462.75,129.41,2023,1,Jan,1,21.85
2023-01-31,Central,Groceries,Retail Store,1,22.83,22.83,17.95,4.88,2023,1,Jan,1,21.38
2023-01-31,South,Home & Kitchen,Retail Store,8,64.85,518.8,434.85,83.95,2023,1,Jan,1,16.18
2023-01-31,South,Groceries,Retail Store,1,27.86,27.86,23.76,4.1,2023,1,Jan,1,14.72
2023-01-31,North,Groceries,Online,1,23.73,23.73,19.62,4.11,2023,1,Jan,1,17.32
2023-01-31,South,Groceries,Retail Store,1,26.46,26.46,21.29,5.17,2023,1,Jan,1,19.54
2023-01-31,West,Sports & Fitness,Retail Store,11,54.99,604.89,486.84,118.05,2023,1,Jan,1,19.52
2023-01-31,North,Groceries,Retail Store,5,23.95,119.75,92.6,27.15,2023,1,Jan,1,22.67
2023-01-31,North,Electronics,Online,2,219.68,439.36,364.28,75.08,2023,1,Jan,1,17.09
2023-01-31,North,Electronics,Retail Store,9,174.96,1574.64,1120.21,454.43,2023,1,Jan,1,28.86
2023-01-31,East,Electronics,Online,1,170.67,170.67,113.36,57.31,2023,1,Jan,1,33.58
2023-01-31,West,Sports & Fitness,Online,3,45.38,136.14,118.15,17.99,2023,1,Jan,1,13.21
2023-01-31,West,Apparel,Online,4,41.69,166.76,124.59,42.17,2023,1,Jan,1,25.29
2023-01-31,North,Sports & Fitness,Online,3,44.89,134.67,98.11,36.56,2023,1,Jan,1,27.15
2023-02-01,North,Home & Kitchen,Online,3,75.06,225.18,184.1,41.08,2023,2,Feb,1,18.24
2023-02-01,South,Groceries,Online,1,27.45,27.45,22.28,5.17,2023,2,Feb,1,18.83
